年份,考生所在地,考生类别,分数段,本段人数,累计人数
2019,河南,文科,540,597,19901
2019,河南,理科,539,1007,63318
2019,河南,文科,539,541,20442
2019,河南,理科,538,1061,64379
2019,河南,文科,538,572,21014
2019,河南,理科,537,1048,65427
2019,河南,文科,537,559,21573
2019,河南,文科,536,521,22094
2019,河南,理科,536,1077,66504
2019,河南,理科,535,1068,67572
2019,河南,文科,535,563,22657
2019,河南,理科,534,1055,68627
2019,河南,文科,534,574,23231
2019,河南,理科,533,1087,69714
2019,河南,文科,533,583,23814
2019,河南,理科,532,1092,70806
2019,河南,文科,532,652,24466
2019,河南,文科,531,578,25044
2019,河南,理科,531,1045,71851
2019,河南,理科,530,1169,73020
2019,河南,文科,530,600,25644
2019,河南,文科,529,683,26327
2019,河南,理科,529,1138,74158
2019,河南,理科,528,1121,75279
2019,河南,文科,528,646,26973
2019,河南,文科,527,652,27625
2019,河南,理科,527,1114,76393
2019,河南,理科,526,1130,77523
2019,河南,文科,526,657,28282
2019,河南,文科,525,676,28958
2019,河南,理科,525,1129,78652
2019,河南,文科,524,708,29666
2019,河南,理科,524,1151,79803
2019,河南,理科,523,1209,81012
2019,河南,文科,523,687,30353
2019,河南,文科,522,669,31022
2019,河南,理科,522,1181,82193
2019,河南,理科,521,1121,83314
2019,河南,文科,521,704,31726
2019,河南,理科,520,1118,84432
2019,河南,文科,520,706,32432
2019,河南,文科,519,723,33155
2019,河南,理科,519,1217,85649
2019,河南,文科,518,734,33889
2019,河南,理科,518,1226,86875
2019,河南,文科,517,703,34592
2019,河南,理科,517,1220,88095
2019,河南,文科,516,720,35312
2019,河南,理科,516,1187,89282
2019,河南,文科,515,731,36043
2019,河南,理科,515,1260,90542
2019,河南,文科,514,781,36824
2019,河南,理科,514,1274,91816
2019,河南,文科,513,752,37576
2019,河南,理科,513,1289,93105
2019,河南,文科,512,802,38378
2019,河南,理科,512,1250,94355
2019,河南,文科,511,765,39143
2019,河南,理科,511,1244,95599
2019,河南,文科,510,845,39988
2019,河南,理科,510,1208,96807
2019,河南,文科,509,759,40747
2019,河南,理科,509,1296,98103
2019,河南,文科,508,853,41600
2019,河南,理科,508,1258,99361
2019,河南,文科,507,772,42372
2019,河南,理科,507,1319,100680
2019,河南,文科,506,818,43190
2019,河南,理科,506,1283,101963
2019,河南,文科,505,843,44033
2019,河南,理科,505,1246,103209
2019,河南,文科,504,816,44849
2019,河南,理科,504,1280,104489
2019,河南,文科,503,831,45680
2019,河南,理科,503,1304,105793
2019,河南,文科,502,818,46498
2019,河南,理科,502,1318,107111
2019,河南,文科,501,871,47369
2019,河南,理科,501,1286,108397
2019,河南,文科,500,847,48216
2019,河南,理科,500,1325,109722
2019,河南,文科,499,820,49036
2019,河南,理科,499,1339,111061
2019,河南,文科,498,866,49902
2019,河南,理科,498,1330,112391
2019,河南,文科,497,907,50809
2019,河南,理科,497,1337,113728
2019,河南,文科,496,919,51728
2019,河南,理科,496,1379,115107
2019,河南,文科,495,895,52623
2019,河南,理科,495,1322,116429
2019,河南,文科,494,924,53547
2019,河南,理科,494,1356,117785
2019,河南,文科,493,874,54421
2019,河南,理科,493,1387,119172
2019,河南,文科,492,893,55314
2019,河南,理科,492,1335,120507
2019,河南,文科,491,949,56263
2019,河南,理科,491,1400,121907
2019,河南,文科,490,937,57200
2019,河南,理科,490,1368,123275
2019,河南,文科,489,941,58141
2019,河南,理科,489,1407,124682
2019,河南,文科,488,930,59071
2019,河南,理科,488,1405,126087
2019,河南,理科,487,1458,127545
2019,河南,文科,487,877,59948
2019,河南,理科,486,1468,129013
2019,河南,文科,486,883,60831
2019,河南,理科,485,1378,130391
2019,河南,文科,485,929,61760
2019,河南,理科,484,1390,131781
2019,河南,文科,484,921,62681
2019,河南,理科,483,1446,133227
2019,河南,文科,483,930,63611
2019,河南,理科,482,1431,134658
2019,河南,文科,482,956,64567
2019,河南,理科,481,1502,136160
2019,河南,文科,481,984,65551
2019,河南,理科,480,1486,137646
2019,河南,文科,480,973,66524
2019,河南,理科,479,1478,139124
2019,河南,文科,479,959,67483
2019,河南,理科,478,1402,140526
2019,河南,文科,478,1018,68501
2019,河南,理科,477,1434,141960
2019,河南,文科,477,967,69468
2019,河南,理科,476,1468,143428
2019,河南,文科,476,989,70457
2019,河南,理科,475,1524,144952
2019,河南,文科,475,969,71426
2019,河南,理科,474,1476,146428
2019,河南,文科,474,974,72400
2019,河南,理科,473,1427,147855
2019,河南,文科,473,956,73356
2019,河南,理科,472,1424,149279
2019,河南,文科,472,997,74353
2019,河南,理科,471,1470,150749
2019,河南,文科,471,969,75322
2019,河南,理科,470,1464,152213
2019,河南,文科,470,992,76314
2019,河南,理科,469,1513,153726
2019,河南,文科,469,998,77312
2019,河南,理科,468,1573,155299
2019,河南,文科,468,1056,78368
2019,河南,理科,467,1535,156834
2019,河南,文科,467,983,79351
2019,河南,理科,466,1499,158333
2019,河南,文科,466,1030,80381
2019,河南,理科,465,1555,159888
2019,河南,文科,465,1012,81393
2019,河南,理科,464,1516,161404
2019,河南,文科,464,1016,82409
2019,河南,理科,463,1549,162953
2019,河南,文科,463,981,83390
2019,河南,理科,462,1454,164407
2019,河南,文科,462,979,84369
2019,河南,理科,461,1522,165929
2019,河南,文科,461,991,85360
2019,河南,理科,460,1503,167432
2019,河南,文科,460,998,86358
2019,河南,理科,459,1478,168910
2019,河南,文科,459,992,87350
2019,河南,理科,458,1490,170400
2019,河南,文科,458,959,88309
2019,河南,理科,457,1594,171994
2019,河南,文科,457,1002,89311
2019,河南,理科,456,1491,173485
2019,河南,文科,456,1063,90374
2019,河南,理科,455,1539,175024
2019,河南,文科,455,1023,91397
2019,河南,理科,454,1510,176534
2019,河南,文科,454,1031,92428
2019,河南,理科,453,1578,178112
2019,河南,文科,453,995,93423
2019,河南,理科,452,1548,179660
2019,河南,文科,452,959,94382
