年份,考生所在地,考生类别,分数段,本段人数,累计人数
2019,福建,文科,544,199,8378
2019,福建,理科,544,282,16277
2019,福建,文科,543,203,8581
2019,福建,理科,543,295,16572
2019,福建,文科,542,186,8767
2019,福建,理科,542,301,16873
2019,福建,文科,541,214,8981
2019,福建,理科,541,285,17158
2019,福建,文科,540,191,9172
2019,福建,理科,540,318,17476
2019,福建,文科,539,234,9406
2019,福建,理科,539,320,17796
2019,福建,文科,538,209,9615
2019,福建,理科,538,315,18111
2019,福建,文科,537,215,9830
2019,福建,理科,537,314,18425
2019,福建,文科,536,216,10046
2019,福建,理科,536,305,18730
2019,福建,文科,535,205,10251
2019,福建,理科,535,316,19046
2019,福建,文科,534,200,10451
2019,福建,理科,534,329,19375
2019,福建,文科,533,209,10660
2019,福建,理科,533,322,19697
2019,福建,文科,532,221,10881
2019,福建,理科,532,350,20047
2019,福建,文科,531,237,11118
2019,福建,理科,531,359,20406
2019,福建,文科,530,211,11329
2019,福建,理科,530,348,20754
2019,福建,文科,529,223,11552
2019,福建,理科,529,334,21088
2019,福建,文科,528,227,11779
2019,福建,理科,528,360,21448
2019,福建,文科,527,259,12038
2019,福建,理科,527,347,21795
2019,福建,文科,526,227,12265
2019,福建,理科,526,358,22153
2019,福建,文科,525,252,12517
2019,福建,理科,525,360,22513
2019,福建,文科,524,273,12790
2019,福建,理科,524,360,22873
2019,福建,文科,523,268,13058
2019,福建,理科,523,333,23206
2019,福建,文科,522,247,13305
2019,福建,理科,522,364,23570
2019,福建,文科,521,233,13538
2019,福建,理科,521,356,23926
2019,福建,文科,520,242,13780
2019,福建,理科,520,379,24305
2019,福建,文科,519,254,14034
2019,福建,理科,519,355,24660
2019,福建,文科,518,246,14280
2019,福建,理科,518,380,25040
2019,福建,文科,517,261,14541
2019,福建,理科,517,395,25435
2019,福建,文科,516,264,14805
2019,福建,理科,516,375,25810
2019,福建,文科,515,272,15077
2019,福建,理科,515,381,26191
2019,福建,文科,514,272,15349
2019,福建,理科,514,370,26561
2019,福建,文科,513,256,15605
2019,福建,理科,513,386,26947
2019,福建,文科,512,290,15895
2019,福建,理科,512,421,27368
2019,福建,文科,511,269,16164
2019,福建,理科,511,409,27777
2019,福建,文科,510,267,16431
2019,福建,理科,510,433,28210
2019,福建,文科,509,243,16674
2019,福建,理科,509,407,28617
2019,福建,文科,508,279,16953
2019,福建,理科,508,375,28992
2019,福建,文科,507,249,17202
2019,福建,理科,507,400,29392
2019,福建,文科,506,266,17468
2019,福建,理科,506,401,29793
2019,福建,文科,505,251,17719
2019,福建,理科,505,393,30186
2019,福建,文科,504,295,18014
2019,福建,理科,504,384,30570
2019,福建,文科,503,260,18274
2019,福建,理科,503,415,30985
2019,福建,文科,502,286,18560
2019,福建,理科,502,392,31377
2019,福建,文科,501,297,18857
2019,福建,理科,501,436,31813
2019,福建,文科,500,280,19137
2019,福建,理科,500,383,32196
2019,福建,文科,499,306,19443
2019,福建,理科,499,364,32560
2019,福建,文科,498,322,19765
