年份,考生所在地,考生类别,分数段,本段人数,累计人数
2019,江西,理科,476,940,76669
2019,江西,文科,476,529,54753
2019,江西,理科,475,823,77492
2019,江西,文科,475,578,55331
2019,江西,理科,474,903,78395
2019,江西,文科,474,537,55868
2019,江西,理科,473,893,79288
2019,江西,文科,473,519,56387
2019,江西,理科,472,850,80138
2019,江西,文科,472,490,56877
2019,江西,理科,471,924,81062
2019,江西,文科,471,520,57397
2019,江西,理科,470,858,81920
2019,江西,文科,470,500,57897
2019,江西,理科,469,918,82838
2019,江西,文科,469,545,58442
2019,江西,理科,468,907,83745
2019,江西,文科,468,526,58968
2019,江西,理科,467,870,84615
2019,江西,文科,467,502,59470
2019,江西,理科,466,887,85502
2019,江西,文科,466,505,59975
2019,江西,理科,465,862,86364
2019,江西,文科,465,457,60432
2019,江西,理科,464,858,87222
2019,江西,文科,464,497,60929
2019,江西,理科,463,885,88107
2019,江西,文科,463,509,61438
2019,江西,理科,462,927,89034
2019,江西,文科,462,484,61922
2019,江西,理科,461,899,89933
2019,江西,文科,461,510,62432
2019,江西,理科,460,876,90809
2019,江西,文科,460,457,62889
2019,江西,理科,459,837,91646
2019,江西,文科,459,436,63325
2019,江西,理科,458,916,92562
2019,江西,文科,458,490,63815
2019,江西,理科,457,882,93444
2019,江西,文科,457,456,64271
2019,江西,理科,456,879,94323
2019,江西,文科,456,421,64692
2019,江西,理科,455,826,95149
2019,江西,文科,455,439,65131
2019,江西,理科,454,923,96072
2019,江西,文科,454,463,65594
2019,江西,理科,453,863,96935
2019,江西,文科,453,448,66042
2019,江西,理科,452,860,97795
2019,江西,文科,452,438,66480
2019,江西,理科,451,836,98631
2019,江西,文科,451,446,66926
2019,江西,理科,450,814,99445
2019,江西,文科,450,473,67399
2019,江西,理科,449,859,100304
2019,江西,文科,449,441,67840
2019,江西,理科,448,811,101115
2019,江西,文科,448,410,68250
2019,江西,理科,447,789,101904
2019,江西,文科,447,419,68669
2019,江西,理科,446,851,102755
2019,江西,文科,446,437,69106
2019,江西,理科,445,829,103584
2019,江西,文科,445,414,69520
2019,江西,理科,444,803,104387
2019,江西,文科,444,486,70006
2019,江西,理科,443,817,105204
2019,江西,文科,443,442,70448
2019,江西,理科,442,749,105953
2019,江西,文科,442,382,70830
2019,江西,理科,441,853,106806
2019,江西,文科,441,385,71215
2019,江西,理科,440,765,107571
2019,江西,文科,440,436,71651
2019,江西,理科,439,752,108323
2019,江西,文科,439,412,72063
2019,江西,理科,438,744,109067
2019,江西,文科,438,448,72511
2019,江西,理科,437,764,109831
2019,江西,文科,437,429,72940
2019,江西,理科,436,801,110632
2019,江西,文科,436,441,73381
2019,江西,理科,435,789,111421
2019,江西,文科,435,407,73788
2019,江西,理科,434,772,112193
2019,江西,文科,434,436,74224
2019,江西,理科,433,788,112981
2019,江西,文科,433,422,74646
2019,江西,理科,432,725,113706
2019,江西,文科,432,425,75071
2019,江西,理科,431,753,114459
2019,江西,文科,431,392,75463
2019,江西,理科,430,738,115197
2019,江西,文科,430,424,75887
2019,江西,理科,429,750,115947
2019,江西,文科,429,413,76300
2019,江西,理科,428,683,116630
2019,江西,文科,428,403,76703
2019,江西,理科,427,712,117342
2019,江西,文科,427,411,77114
2019,江西,理科,426,639,117981
2019,江西,文科,426,425,77539
2019,江西,理科,425,683,118664
2019,江西,文科,425,433,77972
2019,江西,理科,424,698,119362
2019,江西,文科,424,435,78407
2019,江西,理科,423,672,120034
2019,江西,文科,423,405,78812
2019,江西,理科,422,643,120677
2019,江西,文科,422,405,79217
2019,江西,理科,421,658,121335
2019,江西,文科,421,414,79631
2019,江西,理科,420,678,122013
2019,江西,文科,420,453,80084
2019,江西,理科,419,665,122678
2019,江西,文科,419,456,80540
2019,江西,理科,418,640,123318
2019,江西,文科,418,432,80972
2019,江西,理科,417,641,123959
2019,江西,文科,417,456,81428
2019,江西,理科,416,677,124636
2019,江西,文科,416,482,81910
2019,江西,理科,415,606,125242
2019,江西,文科,415,452,82362
2019,江西,理科,414,631,125873
2019,江西,文科,414,407,82769
2019,江西,理科,413,601,126474
2019,江西,文科,413,406,83175
2019,江西,理科,412,661,127135
2019,江西,文科,412,422,83597
2019,江西,理科,411,582,127717
2019,江西,文科,411,402,83999
2019,江西,理科,410,602,128319
2019,江西,文科,410,463,84462
2019,江西,理科,409,604,128923
2019,江西,文科,409,459,84921
2019,江西,理科,408,599,129522
2019,江西,文科,408,416,85337
2019,江西,理科,407,608,130130
2019,江西,文科,407,423,85760
2019,江西,理科,406,550,130680
2019,江西,文科,406,454,86214
2019,江西,理科,405,551,131231
2019,江西,文科,405,437,86651
2019,江西,理科,404,558,131789
2019,江西,文科,404,461,87112
2019,江西,理科,403,538,132327
2019,江西,文科,403,441,87553
2019,江西,理科,402,542,132869
2019,江西,文科,402,435,87988
2019,江西,理科,401,562,133431
2019,江西,文科,401,419,88407
2019,江西,理科,400,519,133950
2019,江西,文科,400,431,88838
2019,江西,理科,399,550,134500
2019,江西,文科,399,445,89283
2019,江西,理科,398,540,135040
2019,江西,文科,398,445,89728
2019,江西,理科,397,566,135606
2019,江西,文科,397,433,90161
2019,江西,理科,396,542,136148
2019,江西,文科,396,462,90623
2019,江西,理科,395,535,136683
2019,江西,文科,395,495,91118
2019,江西,理科,394,469,137152
2019,江西,文科,394,488,91606
2019,江西,文科,393,501,92107
2019,江西,理科,393,532,137684
2019,江西,理科,392,557,138241
2019,江西,文科,392,480,92587
2019,江西,理科,391,484,138725
2019,江西,文科,391,454,93041
2019,江西,理科,390,518,139243
2019,江西,文科,390,475,93516
2019,江西,理科,389,498,139741
2019,江西,文科,389,481,93997
2019,江西,理科,388,488,140229
2019,江西,文科,388,477,94474
2019,江西,理科,387,492,140721
2019,江西,文科,387,480,94954
2019,江西,理科,386,465,141186
2019,江西,文科,386,499,95453
2019,江西,理科,385,510,141696
2019,江西,文科,385,495,95948
2019,江西,理科,384,481,142177
2019,江西,文科,384,492,96440
2019,江西,理科,383,496,142673
2019,江西,文科,383,454,96894
2019,江西,理科,382,471,143144
2019,江西,文科,382,476,97370
2019,江西,文科,381,506,97876
2019,江西,理科,381,455,143599
2019,江西,理科,380,482,144081
2019,江西,文科,380,474,98350
2019,江西,理科,379,459,144540
2019,江西,文科,379,486,98836
