年份,考生所在地,考生类别,分数段,本段人数,累计人数
2019,山东,理科,526,1193,79222
2019,山东,文科,525,720,36250
2019,山东,理科,525,1141,80363
2019,山东,文科,524,793,37043
2019,山东,理科,524,1157,81520
2019,山东,文科,523,774,37817
2019,山东,理科,523,1151,82671
2019,山东,文科,522,763,38580
2019,山东,理科,522,1262,83933
2019,山东,文科,521,734,39314
2019,山东,理科,521,1232,85165
2019,山东,文科,520,696,40010
2019,山东,理科,520,1206,86371
2019,山东,文科,519,757,40767
2019,山东,理科,519,1196,87567
2019,山东,文科,518,759,41526
2019,山东,理科,518,1227,88794
2019,山东,文科,517,739,42265
2019,山东,理科,517,1170,89964
2019,山东,文科,516,726,42991
2019,山东,理科,516,1304,91268
2019,山东,文科,515,739,43730
2019,山东,理科,515,1190,92458
2019,山东,文科,514,733,44463
2019,山东,理科,514,1209,93667
2019,山东,文科,513,793,45256
2019,山东,理科,513,1285,94952
2019,山东,文科,512,740,45996
2019,山东,理科,512,1320,96272
2019,山东,文科,511,717,46713
2019,山东,理科,511,1289,97561
2019,山东,理科,510,1272,98833
2019,山东,文科,510,716,47429
2019,山东,理科,509,1286,100119
2019,山东,文科,509,744,48173
2019,山东,理科,508,1274,101393
2019,山东,文科,508,730,48903
2019,山东,理科,507,1302,102695
2019,山东,文科,507,772,49675
2019,山东,理科,506,1300,103995
2019,山东,文科,506,671,50346
2019,山东,理科,505,1294,105289
2019,山东,文科,505,737,51083
2019,山东,理科,504,1287,106576
2019,山东,文科,504,762,51845
2019,山东,理科,503,1259,107835
2019,山东,文科,503,670,52515
2019,山东,理科,502,1344,109179
2019,山东,文科,502,709,53224
2019,山东,理科,501,1262,110441
2019,山东,文科,501,704,53928
2019,山东,理科,500,1320,111761
2019,山东,文科,500,723,54651
2019,山东,理科,499,1322,113083
2019,山东,文科,499,678,55329
2019,山东,理科,498,1334,114417
2019,山东,文科,498,701,56030
2019,山东,理科,497,1328,115745
2019,山东,文科,497,698,56728
2019,山东,理科,496,1270,117015
2019,山东,文科,496,682,57410
2019,山东,理科,495,1376,118391
2019,山东,文科,495,718,58128
2019,山东,理科,494,1337,119728
2019,山东,文科,494,637,58765
2019,山东,理科,493,1296,121024
2019,山东,文科,493,652,59417
2019,山东,理科,492,1364,122388
2019,山东,文科,492,671,60088
2019,山东,理科,491,1337,123725
2019,山东,文科,491,634,60722
2019,山东,理科,490,1346,125071
2019,山东,文科,490,648,61370
2019,山东,理科,489,1371,126442
2019,山东,文科,489,676,62046
2019,山东,理科,488,1361,127803
2019,山东,文科,488,632,62678
2019,山东,理科,487,1328,129131
2019,山东,文科,487,609,63287
2019,山东,理科,486,1340,130471
2019,山东,文科,486,653,63940
2019,山东,理科,485,1370,131841
2019,山东,文科,485,642,64582
2019,山东,理科,484,1392,133233
2019,山东,文科,484,617,65199
2019,山东,理科,483,1350,134583
2019,山东,文科,483,626,65825
2019,山东,理科,482,1390,135973
2019,山东,文科,482,595,66420
2019,山东,理科,481,1355,137328
2019,山东,文科,481,566,66986
2019,山东,理科,480,1375,138703
2019,山东,文科,480,601,67587
2019,山东,理科,479,1356,140059
2019,山东,文科,479,582,68169
2019,山东,理科,478,1340,141399
2019,山东,文科,478,600,68769
2019,山东,理科,477,1308,142707
2019,山东,文科,477,583,69352
2019,山东,理科,476,1380,144087
2019,山东,文科,476,557,69909
2019,山东,理科,475,1318,145405
2019,山东,文科,475,573,70482
2019,山东,理科,474,1347,146752
2019,山东,文科,474,587,71069
2019,山东,理科,473,1334,148086
2019,山东,文科,473,512,71581
2019,山东,理科,472,1311,149397
2019,山东,文科,472,517,72098
2019,山东,理科,471,1315,150712
2019,山东,文科,471,539,72637
2019,山东,理科,470,1338,152050
2019,山东,文科,470,545,73182
2019,山东,理科,469,1354,153404
2019,山东,文科,469,522,73704
2019,山东,理科,468,1290,154694
2019,山东,文科,468,506,74210
2019,山东,理科,467,1326,156020
2019,山东,文科,467,476,74686
2019,山东,理科,466,1305,157325
2019,山东,文科,466,490,75176
2019,山东,理科,465,1290,158615
2019,山东,文科,465,489,75665
2019,山东,理科,464,1317,159932
2019,山东,文科,464,537,76202
2019,山东,理科,463,1286,161218
2019,山东,文科,463,497,76699
2019,山东,理科,462,1295,162513
2019,山东,文科,462,457,77156
2019,山东,理科,461,1315,163828
2019,山东,文科,461,462,77618
2019,山东,理科,460,1263,165091
2019,山东,文科,460,467,78085
2019,山东,理科,459,1275,166366
2019,山东,文科,459,451,78536
2019,山东,理科,458,1226,167592
2019,山东,文科,458,456,78992
2019,山东,理科,457,1249,168841
2019,山东,文科,457,435,79427
2019,山东,理科,456,1231,170072
2019,山东,文科,456,474,79901
2019,山东,理科,455,1239,171311
2019,山东,文科,455,467,80368
2019,山东,理科,454,1218,172529
2019,山东,文科,454,426,80794
2019,山东,理科,453,1219,173748
2019,山东,文科,453,467,81261
2019,山东,理科,452,1240,174988
2019,山东,文科,452,435,81696
2019,山东,理科,451,1167,176155
2019,山东,文科,451,400,82096
2019,山东,理科,450,1216,177371
2019,山东,文科,450,425,82521
2019,山东,理科,449,1224,178595
2019,山东,文科,449,398,82919
2019,山东,理科,448,1158,179753
2019,山东,文科,448,429,83348
2019,山东,理科,447,1136,180889
2019,山东,文科,447,418,83766
2019,山东,理科,446,1188,182077
2019,山东,文科,446,388,84154
2019,山东,理科,445,1092,183169
2019,山东,文科,445,395,84549
2019,山东,理科,444,1115,184284
2019,山东,文科,444,411,84960
2019,山东,理科,443,1096,185380
2019,山东,文科,443,399,85359
2019,山东,理科,442,1094,186474
2019,山东,文科,442,365,85724
2019,山东,理科,441,1138,187612
2019,山东,文科,441,355,86079
2019,山东,理科,440,1072,188684
2019,山东,文科,440,361,86440
2019,山东,理科,439,1059,189743
2019,山东,文科,439,355,86795
2019,山东,理科,438,1071,190814
2019,山东,文科,438,358,87153
2019,山东,理科,437,1065,191879
2019,山东,文科,437,351,87504
2019,山东,理科,436,1057,192936
2019,山东,文科,436,344,87848
2019,山东,理科,435,1035,193971
2019,山东,文科,435,339,88187
2019,山东,理科,434,1108,195079
2019,山东,文科,434,368,88555
2019,山东,理科,433,1027,196106
2019,山东,文科,433,347,88902
2019,山东,理科,432,1038,197144
2019,山东,文科,432,360,89262
2019,山东,理科,431,994,198138
2019,山东,文科,431,324,89586
2019,山东,理科,430,998,199136
2019,山东,文科,430,347,89933
2019,山东,文科,429,333,90266
2019,山东,理科,429,985,200121
2019,山东,理科,428,935,201056
2019,山东,文科,428,352,90618
