年份,考生所在地,考生类别,分数段,本段人数,累计人数
2019,宁夏,理科,469,148,9712
2019,宁夏,文科,468,90,8827
2019,宁夏,理科,468,154,9866
2019,宁夏,文科,467,95,8922
2019,宁夏,理科,467,134,10000
2019,宁夏,文科,466,81,9003
2019,宁夏,理科,466,153,10153
2019,宁夏,文科,465,84,9087
2019,宁夏,理科,465,137,10290
2019,宁夏,文科,464,80,9167
2019,宁夏,理科,464,166,10456
2019,宁夏,文科,463,87,9254
2019,宁夏,理科,463,141,10597
2019,宁夏,文科,462,85,9339
2019,宁夏,理科,462,148,10745
2019,宁夏,文科,461,78,9417
2019,宁夏,理科,461,156,10901
2019,宁夏,文科,460,95,9512
2019,宁夏,理科,460,160,11061
2019,宁夏,文科,459,91,9603
2019,宁夏,理科,459,165,11226
2019,宁夏,文科,458,104,9707
2019,宁夏,理科,458,162,11388
2019,宁夏,文科,457,93,9800
2019,宁夏,理科,457,186,11574
2019,宁夏,文科,456,84,9884
2019,宁夏,理科,456,146,11720
2019,宁夏,文科,455,88,9972
2019,宁夏,理科,455,157,11877
2019,宁夏,文科,454,71,10043
2019,宁夏,理科,454,146,12023
2019,宁夏,文科,453,95,10138
2019,宁夏,理科,453,173,12196
2019,宁夏,文科,452,78,10216
2019,宁夏,理科,452,153,12349
2019,宁夏,文科,451,84,10300
2019,宁夏,理科,451,148,12497
2019,宁夏,文科,450,81,10381
2019,宁夏,理科,450,152,12649
2019,宁夏,文科,449,80,10461
2019,宁夏,理科,449,155,12804
2019,宁夏,文科,448,78,10539
2019,宁夏,理科,448,167,12971
2019,宁夏,文科,447,103,10642
2019,宁夏,理科,447,163,13134
2019,宁夏,文科,446,65,10707
2019,宁夏,理科,446,187,13321
2019,宁夏,文科,445,94,10801
2019,宁夏,理科,445,173,13494
2019,宁夏,文科,444,93,10894
2019,宁夏,理科,444,158,13652
2019,宁夏,文科,443,80,10974
2019,宁夏,理科,443,165,13817
2019,宁夏,文科,442,73,11047
2019,宁夏,理科,442,161,13978
2019,宁夏,文科,441,86,11133
2019,宁夏,理科,441,178,14156
2019,宁夏,文科,440,89,11222
2019,宁夏,理科,440,156,14312
2019,宁夏,文科,439,91,11313
2019,宁夏,理科,439,152,14464
2019,宁夏,文科,438,94,11407
2019,宁夏,理科,438,170,14634
2019,宁夏,文科,437,97,11504
2019,宁夏,理科,437,182,14816
2019,宁夏,文科,436,81,11585
2019,宁夏,理科,436,172,14988
2019,宁夏,文科,435,82,11667
2019,宁夏,理科,435,165,15153
2019,宁夏,文科,434,85,11752
2019,宁夏,理科,434,169,15322
2019,宁夏,文科,433,72,11824
2019,宁夏,理科,433,165,15487
2019,宁夏,文科,432,83,11907
2019,宁夏,理科,432,164,15651
2019,宁夏,文科,431,86,11993
2019,宁夏,理科,431,165,15816
2019,宁夏,文科,430,113,12106
2019,宁夏,理科,430,156,15972
2019,宁夏,文科,429,98,12204
2019,宁夏,理科,429,159,16131
2019,宁夏,文科,428,85,12289
2019,宁夏,理科,428,155,16286
2019,宁夏,文科,427,102,12391
2019,宁夏,理科,427,172,16458
2019,宁夏,文科,426,93,12484
2019,宁夏,理科,426,186,16644
2019,宁夏,文科,425,86,12570
2019,宁夏,理科,425,162,16806
2019,宁夏,文科,424,87,12657
2019,宁夏,理科,424,165,16971
2019,宁夏,文科,423,76,12733
2019,宁夏,理科,423,170,17141
2019,宁夏,文科,422,99,12832
2019,宁夏,理科,422,164,17305
2019,宁夏,文科,421,109,12941
2019,宁夏,理科,421,154,17459
2019,宁夏,文科,420,98,13039
2019,宁夏,理科,420,169,17628
2019,宁夏,文科,419,76,13115
2019,宁夏,理科,419,188,17816
2019,宁夏,文科,418,83,13198
2019,宁夏,理科,418,152,17968
2019,宁夏,文科,417,89,13287
2019,宁夏,理科,417,153,18121
2019,宁夏,文科,416,88,13375
2019,宁夏,理科,416,138,18259
2019,宁夏,文科,415,63,13438
2019,宁夏,理科,415,163,18422
2019,宁夏,文科,414,78,13516
2019,宁夏,理科,414,169,18591
2019,宁夏,文科,413,85,13601
2019,宁夏,理科,413,152,18743
2019,宁夏,文科,412,86,13687
