年份,考生所在地,考生类别,分数段,本段人数,累计人数
2019,安徽,文科,546,600,21622
2019,安徽,文科,545,566,22188
2019,安徽,理科,545,669,36588
2019,安徽,理科,544,671,37259
2019,安徽,文科,544,599,22787
2019,安徽,文科,543,612,23399
2019,安徽,理科,543,678,37937
2019,安徽,理科,542,679,38616
2019,安徽,文科,542,658,24057
2019,安徽,理科,541,697,39313
2019,安徽,文科,541,613,24670
2019,安徽,文科,540,701,25371
2019,安徽,理科,540,703,40016
2019,安徽,文科,539,648,26019
2019,安徽,理科,539,758,40774
2019,安徽,理科,538,698,41472
2019,安徽,理科,538,698,41472
2019,安徽,文科,537,684,27385
2019,安徽,理科,537,677,42149
2019,安徽,文科,536,687,28072
2019,安徽,理科,536,691,42840
2019,安徽,文科,535,760,28832
2019,安徽,理科,535,732,43572
2019,安徽,文科,534,747,29579
2019,安徽,理科,534,794,44366
2019,安徽,文科,533,749,30328
2019,安徽,理科,533,789,45155
2019,安徽,文科,532,751,31079
2019,安徽,理科,532,731,45886
2019,安徽,文科,531,743,31822
2019,安徽,理科,531,793,46679
2019,安徽,文科,530,745,32567
2019,安徽,理科,530,766,47445
2019,安徽,文科,529,821,33388
2019,安徽,理科,529,740,48185
2019,安徽,文科,528,821,34209
2019,安徽,理科,528,797,48982
2019,安徽,文科,527,790,34999
2019,安徽,理科,527,790,49772
2019,安徽,文科,526,819,35818
2019,安徽,理科,526,812,50584
2019,安徽,文科,525,807,36625
2019,安徽,理科,525,799,51383
2019,安徽,文科,524,779,37404
2019,安徽,理科,524,783,52166
2019,安徽,文科,523,771,38175
2019,安徽,理科,523,838,53004
2019,安徽,文科,522,810,38985
2019,安徽,理科,522,804,53808
2019,安徽,文科,521,851,39836
2019,安徽,理科,521,794,54602
2019,安徽,文科,520,806,40642
2019,安徽,理科,520,830,55432
2019,安徽,文科,519,848,41490
2019,安徽,理科,519,836,56268
2019,安徽,文科,518,876,42366
2019,安徽,文科,518,876,42366
2019,安徽,理科,517,849,57949
2019,安徽,文科,517,872,43238
2019,安徽,理科,516,835,58784
2019,安徽,文科,516,790,44028
2019,安徽,理科,515,839,59623
2019,安徽,文科,515,911,44939
2019,安徽,理科,514,907,60530
2019,安徽,文科,514,842,45781
2019,安徽,理科,513,893,61423
2019,安徽,文科,513,883,46664
2019,安徽,理科,512,850,62273
2019,安徽,文科,512,863,47527
2019,安徽,理科,511,867,63140
2019,安徽,文科,511,891,48418
2019,安徽,理科,510,868,64008
2019,安徽,文科,510,803,49221
2019,安徽,理科,509,927,64935
2019,安徽,文科,509,846,50067
2019,安徽,理科,508,925,65860
2019,安徽,文科,508,873,50940
2019,安徽,理科,507,897,66757
2019,安徽,文科,507,826,51766
2019,安徽,理科,506,923,67680
2019,安徽,文科,506,831,52597
2019,安徽,理科,505,907,68587
2019,安徽,文科,505,814,53411
2019,安徽,理科,504,932,69519
2019,安徽,文科,504,836,54247
2019,安徽,理科,503,994,70513
2019,安徽,文科,503,828,55075
2019,安徽,理科,502,932,71445
2019,安徽,文科,502,849,55924
2019,安徽,理科,501,982,72427
2019,安徽,文科,501,841,56765
2019,安徽,理科,500,921,73348
