年份,考生所在地,考生类别,分数段,本段人数,累计人数
2019,湖北,理科,275,323,166956
2019,湖北,文科,274,223,98673
2019,湖北,理科,274,333,167289
2019,湖北,文科,273,221,98894
2019,湖北,理科,273,325,167614
2019,湖北,文科,272,225,99119
2019,湖北,理科,272,285,167899
2019,湖北,文科,271,207,99326
2019,湖北,理科,271,289,168188
2019,湖北,文科,270,200,99526
2019,湖北,理科,270,324,168512
2019,湖北,文科,269,191,99717
2019,湖北,理科,269,277,168789
2019,湖北,文科,268,206,99923
2019,湖北,理科,268,277,169066
2019,湖北,文科,267,211,100134
2019,湖北,理科,267,300,169366
2019,湖北,文科,266,202,100336
2019,湖北,理科,266,281,169647
2019,湖北,文科,265,215,100551
2019,湖北,理科,265,289,169936
2019,湖北,文科,264,193,100744
2019,湖北,理科,264,293,170229
2019,湖北,文科,263,172,100916
2019,湖北,理科,263,294,170523
2019,湖北,文科,262,180,101096
2019,湖北,理科,262,274,170797
2019,湖北,文科,261,174,101270
2019,湖北,理科,261,285,171082
2019,湖北,文科,260,187,101457
